Genres,Source,Type,Episodes,Decimal,Romance,Shoujo,Ecchi,Shounen,Fantasy,Comedy,Music,Sports,Hentai,Historical,Mistery,Thriller,Supernatural,Gore,SciFi,Action,Otro,Members,Score,Favorites
"Fantasy, Gore, Action, Supernatural",6,3,2,16524,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,5145,6.2,17
"Comedy, Romance, Shoujo",6,4,1,515,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51650,7.41,125
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4461,6.63,27
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5106,7.05,22
"Fantasy, Action, Supernatural",13,5,13,140,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,335814,8.4,3954
Music,9,5,10,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1164,5.54,5
"Comedy, Otro",9,5,52,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,318,6.04,0
"Sci-Fi, Romance, Fantasy, Action",10,5,13,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4649,7.33,39
"Comedy, Romance",6,5,330,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2005,7.39,24
"Comedy, Romance, Shounen, Supernatural, Ecchi",6,5,12,403,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,97271,6.41,125
"Comedy, Sci-Fi, Fantasy",8,3,3,37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2398,6.23,2
"Sci-Fi, Romance, Music",10,3,2,8226,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4975,6.71,5
Comedy,6,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3759,6.29,2
"Comedy, Otro",9,5,215,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,222,4.6,1
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5307,6.7,19
Sports,6,2,33,4096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,233,6.73,0
"Romance, Music",9,5,13,8194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99540,7.4,450
"Comedy, Sci-Fi, Historical, Shounen, Action",6,4,1,1081,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,19977,8.33,35
Fantasy,9,5,26,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4429,6.48,6
"Romance, Shoujo",14,2,10,514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6.64,0
"Sports, Fantasy, Shounen",6,5,51,4116,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5773,6.87,34
"Action, Otro",2,5,51,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2319,6.94,15
"Fantasy, Shounen, Action, Supernatural",6,3,13,156,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,55088,8.18,635
"Romance, Fantasy, Shoujo, Supernatural",6,4,2,646,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13105,8.47,22
Comedy,6,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5032,6.0,0
"Romance, Fantasy, Gore, Shounen, Action, Supernatural",13,5,14,16542,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,52014,7.26,234
Hentai,13,3,1,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6438,7.07,26
"Sci-Fi, Romance, Fantasy, Action, Otro",10,5,24,110,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,100884,7.59,1211
"Comedy, Fantasy, Shounen, Action",6,3,1,29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,26667,7.5,19
"Comedy, Fantasy",9,3,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1213,6.64,1
"Action, Supernatural",6,4,1,136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11350,6.62,11
"Historical, Action",8,4,1,1032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,437,6.26,0
Sci-Fi,10,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,786,4.92,0
"Comedy, Otro",11,2,1,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,77,4.08,0
"Comedy, Sci-Fi, Action",5,5,24,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,318335,7.75,3899
"Comedy, Romance, Supernatural",9,4,4,131,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7973,7.57,2
"Romance, Fantasy, Otro",6,5,48,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,404,5.97,0
"Romance, Shoujo",6,3,1,514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,5.86,0
"Comedy, Romance",15,5,26,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8854,7.38,59
"Fantasy, Action, Otro",5,5,12,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,321933,7.53,1722
"Sci-Fi, Fantasy",9,5,12,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24713,6.79,82
"Romance, Shoujo",6,3,3,514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541,7.14,9
Comedy,9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4752,6.72,17
"Action, Otro",2,4,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,225,6.31,1
"Romance, Shounen, Otro",6,5,12,82,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,271005,7.56,1688
"Comedy, Hentai, Supernatural",6,3,1,2177,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,483,5.05,0
"Comedy, Romance, Shounen",15,5,13,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,108005,7.49,137
"Fantasy, Shounen",4,3,4,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18304,6.91,46
"Comedy, Romance, Fantasy, Supernatural",6,3,2,135,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1772,6.2,3
"Comedy, Sci-Fi, Shounen, Action",9,5,24,57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,14598,6.94,40
"Comedy, Shounen, Action, Ecchi",13,5,12,281,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,21405,6.21,28
"Romance, Fantasy",9,2,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87,5.15,0
"Music, Ecchi",13,5,12,8448,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6522,6.25,11
"Comedy, Sci-Fi, Historical, Romance, Fantasy, Shounen, Action",9,5,24,1087,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,17759,6.88,60
Comedy,6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115,6.05,0
"Fantasy, Action, Otro",4,2,1,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1744,6.99,5
"Comedy, Romance",9,5,24,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,222690,8.44,4590
"Romance, Shoujo, Otro",6,3,1,578,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343,6.14,0
"Fantasy, Supernatural",5,3,1,132,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,56908,7.37,60
Comedy,6,4,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40633,6.94,59
"Comedy, Sci-Fi, Romance, Ecchi",5,3,1,291,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,93979,7.51,216
"Comedy, Otro",9,5,52,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,826,5.95,2
"Comedy, Sci-Fi",9,3,3,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1099,5.28,2
"Comedy, Romance, Shoujo",6,5,102,515,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34595,8.15,879
Action,9,5,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64543,5.7,154
"Comedy, Romance, Shounen, Ecchi",6,3,2,275,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,245,5.89,1
Comedy,15,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,5.45,0
"Fantasy, Shounen, Action",6,5,12,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,184171,7.93,1856
"Mistery, Sci-Fi, Action",9,3,3,32808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,8059,6.64,12
"Historical, Fantasy, Action, Supernatural, Otro",6,5,13,1228,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,46431,7.0,133
"Music, Ecchi",5,4,1,8448,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7267,5.9,3
"Romance, Shoujo",8,5,43,514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136,7.62,12
"Comedy, Romance, Shounen",15,5,13,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6277,6.35,5
"Comedy, Romance, Supernatural",13,5,12,131,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,84712,6.84,489
"Romance, Shounen, Action",6,5,43,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15515,7.6,91
"Comedy, Romance, Fantasy, Supernatural",14,2,0,135,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2598,6.53,5
Romance,9,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,6.14,1
"Comedy, Sci-Fi, Romance, Fantasy, Shounen, Action",6,5,0,63,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,10700,5.61,5
"Sci-Fi, Romance, Fantasy",9,0,1,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,204958,8.38,1811
"Comedy, Romance, Ecchi",5,2,10,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49092,7.45,72
"Sci-Fi, Shounen, Action",9,5,50,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2302,7.82,20
"Romance, Action",9,0,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12597,8.25,65
"Comedy, Shounen",6,0,1,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,752,7.13,2
"Romance, Otro",8,4,4,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13698,7.5,34
Hentai,13,3,3,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1063,5.5,3
"Sci-Fi, Romance, Action",9,0,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6926,7.21,1
Romance,6,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7706,7.38,19
"Comedy, Sci-Fi, Romance",6,2,7,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6714,5.53,4
"Historical, Shoujo",13,4,1,1536,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,849,4.94,0
"Comedy, Romance, Shoujo",6,5,10,515,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34364,7.69,251
"Comedy, Romance",6,5,36,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,214,6.36,0
"Comedy, Otro",9,2,26,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,321,3.9,1
"Historical, Shounen, Action",4,5,12,1048,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,50046,7.67,179
Music,9,5,0,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,485,6.57,3
"Sci-Fi, Romance, Fantasy, Shounen, Action, Supernatural, Otro",9,5,13,254,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,59961,6.8,172
"Fantasy, Action, Supernatural",4,4,1,140,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,13651,6.29,10
Hentai,13,3,3,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2617,6.24,6
Sports,9,0,1,4096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,155,5.26,0
"Fantasy, Action",6,4,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1682,6.14,3
"Comedy, Romance, Otro",6,5,12,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24019,6.06,14
"Comedy, Otro",9,5,12,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,104,4.6,0
"Comedy, Sci-Fi, Sports, Shounen, Action",6,5,13,4153,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,2989,7.04,1
"Sci-Fi, Romance, Action, Otro",5,3,2,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,77082,7.26,85
"Comedy, Romance, Shounen, Ecchi",6,5,16,275,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13557,6.74,27
"Romance, Music",13,4,1,8194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23751,7.2,16
"Comedy, Romance, Shounen",15,5,32,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2127,6.16,9
Romance,10,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,5.65,3
"Historical, Action, Supernatural, Otro",5,5,12,1224,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,102148,7.32,436
Fantasy,5,5,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37938,5.64,29
"Comedy, Romance, Otro",6,5,5,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1218,6.81,3
"Sci-Fi, Shounen, Action",6,0,1,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7540,7.37,8
"Comedy, Fantasy, Shounen, Action, Supernatural",6,5,51,157,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,791551,8.03,17953
"Romance, Gore, Otro",6,5,12,16450,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,213143,7.69,2570
"Sports, Romance, Shounen, Action",6,0,1,4122,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,61960,7.97,225
Hentai,9,3,1,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78255,4.99,1192
"Comedy, Romance",6,5,13,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38390,7.76,64
"Sports, Romance, Shounen, Action",6,5,13,4122,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,72650,8.16,312
Otro,11,3,4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,5.42,0
Fantasy,4,5,13,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81147,6.83,151
"Comedy, Romance, Shounen",6,4,1,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1400,6.73,3
"Thriller, Otro",9,5,11,65600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,512234,8.21,12027
"Sci-Fi, Shounen, Action",8,5,52,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,710,6.51,2
"Comedy, Fantasy",5,5,12,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24256,7.05,56
"Sci-Fi, Gore",13,3,1,16416,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34524,2.33,202
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19351,7.74,183
Romance,13,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177,6.8,5
"Mistery, Comedy, Fantasy, Shounen, Otro",6,0,1,32853,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,26534,7.94,16
"Romance, Music",9,5,12,8194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37184,7.05,138
"Historical, Romance, Fantasy, Supernatural",5,5,12,1158,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,226924,7.43,753
Comedy,10,5,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,333,5.63,0
"Mistery, Comedy, Sci-Fi, Fantasy, Action",5,3,1,32813,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,2558,6.55,2
Romance,10,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,6.33,0
"Comedy, Romance, Action",8,0,1,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13460,7.91,30
"Comedy, Sci-Fi",9,3,1,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1237,5.64,4
"Comedy, Romance, Fantasy, Action, Otro",4,0,1,79,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,39264,7.11,70
Otro,10,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149,4.58,0
"Sci-Fi, Fantasy, Action",4,5,12,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,109015,5.79,227
"Fantasy, Shounen, Supernatural",6,5,45,148,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,953,6.69,2
Hentai,13,3,5,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3408,6.28,26
Romance,6,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1909,6.12,4
"Romance, Fantasy, Shounen, Action, Supernatural",5,5,12,158,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,117683,6.86,284
"Romance, Fantasy, Supernatural",13,5,13,134,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3505,6.34,3
"Music, Shounen",9,1,1,8208,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,359,4.08,1
"Supernatural, Otro",4,5,13,192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32276,6.34,48
"Action, Supernatural",4,2,3,136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,352,5.76,0
"Sci-Fi, Romance, Fantasy, Otro",9,5,26,102,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,57485,7.02,263
"Comedy, Sci-Fi, Romance, Shounen, Ecchi",6,5,12,307,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,189198,7.71,1634
"Action, Otro",6,3,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,208,5.66,0
"Comedy, Romance",9,5,25,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5847,6.56,8
"Sci-Fi, Sports, Shounen",4,0,1,4144,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6709,7.63,15
"Sci-Fi, Fantasy, Action",9,5,39,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,546,6.4,1
"Historical, Romance, Fantasy, Shounen, Supernatural, Otro",6,4,1,1238,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,49099,8.52,60
"Comedy, Sci-Fi, Romance",13,3,1,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7664,6.17,13
"Comedy, Fantasy, Shounen, Action, Otro",6,5,27,93,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,117851,7.29,739
"Sci-Fi, Romance, Action",9,5,13,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9201,7.72,61
"Comedy, Sci-Fi, Romance, Fantasy, Supernatural, Ecchi",5,5,12,423,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,174464,7.32,456
"Sports, Romance, Shounen",6,4,1,4114,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2296,6.5,2
"Sci-Fi, Shounen, Action, Supernatural",6,5,13,184,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1033,5.45,1
"Comedy, Historical, Romance, Fantasy, Shounen, Action, Supernatural",6,5,26,1183,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,133736,8.32,1443
"Comedy, Romance, Fantasy, Music, Shounen",6,0,1,8215,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,35921,7.81,95
"Comedy, Fantasy, Shounen",6,0,1,21,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,47452,7.75,140
"Comedy, Romance",9,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76,5.67,0
"Comedy, Otro",10,5,52,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1058,7.13,7
Otro,9,4,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,5.33,0
"Fantasy, Otro",6,0,1,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2734,7.32,20
"Comedy, Romance",15,2,13,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2770,6.5,0
"Comedy, Sci-Fi, Historical, Romance, Fantasy",10,5,26,1063,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,9331,7.31,30
Fantasy,4,5,26,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1283,7.08,3
Music,7,1,1,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114,4.85,0
"Romance, Fantasy, Shoujo",6,5,24,518,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65520,7.39,911
"Comedy, Romance, Fantasy, Ecchi",10,5,12,263,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21456,6.51,64
"Sci-Fi, Fantasy, Gore, Supernatural",9,0,3,16548,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,14456,7.06,45
"Comedy, Shounen",6,5,26,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15307,7.92,188
"Sci-Fi, Fantasy, Action",9,5,26,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,6153,6.22,17
Comedy,9,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,686,6.04,0
Comedy,6,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,431,5.53,0
"Romance, Shounen, Ecchi",6,3,2,274,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58264,7.71,76
Hentai,9,3,1,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2090,5.73,9
"Gore, Shounen, Action, Supernatural, Otro",6,0,1,16600,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,13844,7.45,13
"Hentai, Supernatural",13,3,2,2176,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3576,6.23,11
"Sports, Shounen",6,5,47,4112,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,402,6.31,1
"Historical, Action, Supernatural",8,3,2,1160,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4724,5.29,6
"Comedy, Romance, Supernatural, Ecchi",14,5,12,387,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,150774,6.9,378
"Comedy, Shounen, Action, Supernatural",6,5,112,153,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,272713,8.48,10968
"Fantasy, Otro",4,0,3,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,739,7.13,7
"Fantasy, Shounen, Action",5,5,24,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,177912,7.76,1687
"Comedy, Romance, Otro",6,4,2,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23370,7.8,53
"Gore, Supernatural, Thriller, Otro",9,5,13,82112,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,23102,6.51,30
Comedy,5,4,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20892,6.8,28
"Historical, Romance, Action, Supernatural",1,0,1,1162,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,17752,7.46,60
"Comedy, Otro",9,2,2,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,161,6.17,0
"Action, Supernatural",6,2,24,136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8564,7.93,53
"Comedy, Sci-Fi, Romance, Shounen, Ecchi",6,3,6,307,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,101414,7.46,224
"Sci-Fi, Fantasy, Action",9,5,12,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,34499,6.89,96
"Comedy, Shoujo, Action",6,5,12,521,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,91973,7.44,408
"Comedy, Historical, Fantasy, Shounen",6,4,1,1045,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,21155,7.32,28
"Sports, Shounen",6,3,1,4112,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,44763,7.88,98
"Sci-Fi, Fantasy, Action",6,0,1,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,6903,6.88,33
Hentai,13,3,6,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29892,7.7,631
"Sports, Romance, Shounen, Action",6,3,2,4122,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,21475,7.45,28
Hentai,6,3,1,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2948,6.43,16
"Comedy, Romance, Fantasy, Ecchi",9,5,12,263,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10595,6.63,23
"Comedy, Historical",9,4,7,1025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,834,5.72,1
"Mistery, Comedy, Sci-Fi, Fantasy, Action",5,3,6,32813,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,5381,6.78,13
"Romance, Fantasy, Gore, Shounen, Supernatural",8,3,1,16534,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,9392,6.3,22
"Mistery, Sci-Fi, Action, Otro",9,5,11,32872,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,324136,7.54,1029
"Romance, Hentai",9,3,1,2050,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1039,5.3,4
"Fantasy, Shounen, Action",4,0,1,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,949,6.65,2
"Comedy, Romance",15,4,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,806,6.04,0
"Comedy, Romance, Music",10,2,12,8195,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,899,4.52,0
"Fantasy, Otro",8,5,52,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3375,7.12,8
"Comedy, Action",9,2,6,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1966,5.91,2
