Genres,Source,Type,Episodes,Decimal,Romance,Shoujo,Ecchi,Shounen,Fantasy,Comedy,Music,Sports,Hentai,Historical,Mistery,Thriller,Supernatural,Gore,SciFi,Action,Otro,Popularity,Score,Favorites
Romance,6,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7557,5.59,1
"Comedy, Romance, Otro",6,5,34,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11901,6.73,0
"Historical, Romance",6,0,1,1026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2595,7.18,59
"Fantasy, Action, Supernatural, Thriller",5,5,12,65676,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,962,7.13,442
Romance,11,5,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283,7.5,171
"Comedy, Romance, Shounen",6,5,10,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3119,6.92,20
"Romance, Shounen, Action",6,5,13,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4000,7.2,23
"Comedy, Fantasy, Supernatural, Ecchi",9,4,3,389,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4723,7.0,4
"Music, Gore",7,1,1,24576,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12688,5.03,0
"Romance, Shounen",6,4,6,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5011,6.87,6
"Comedy, Romance",6,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4063,7.12,6
"Comedy, Romance",9,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1509,8.12,209
Comedy,4,4,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3815,6.85,5
"Comedy, Romance, Otro",9,5,0,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11750,3.58,0
"Comedy, Shounen",6,0,1,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9216,7.08,0
"Sci-Fi, Romance, Fantasy",9,0,1,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3622,6.22,25
"Sci-Fi, Shounen",9,5,56,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8878,6.56,0
"Comedy, Sci-Fi, Romance, Action, Ecchi",8,3,6,299,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3952,7.3,20
"Romance, Fantasy, Action",6,5,12,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5328,5.78,4
"Comedy, Supernatural",9,5,8,129,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9565,4.71,1
"Comedy, Fantasy, Shounen",6,3,6,21,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6983,6.76,3
"Historical, Romance",8,4,1,1026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9471,5.79,0
"Gore, Shounen, Action, Supernatural, Otro",6,0,1,16600,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,2149,7.69,44
Fantasy,8,3,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9245,5.21,0
"Comedy, Music, Otro",6,4,8,8257,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,7040,6.29,2
"Shounen, Action, Supernatural",9,5,13,152,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,121,7.68,5363
"Romance, Shounen",6,3,1,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8144,4.89,0
"Historical, Romance",8,5,26,1026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8145,7.25,2
"Fantasy, Shounen, Action",13,2,1,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,7782,5.87,0
"Romance, Shounen, Action",6,5,12,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3823,7.11,54
"Comedy, Romance, Ecchi",5,5,12,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225,7.59,1002
"Sci-Fi, Action",8,2,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4571,5.09,8
"Comedy, Shounen, Action",6,5,12,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3180,7.19,49
Sci-Fi,6,5,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3946,6.22,9
"Fantasy, Action",5,5,12,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,592,6.17,238
"Comedy, Romance",6,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7516,6.39,0
"Romance, Shoujo, Action, Supernatural, Ecchi",13,5,12,906,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,635,6.41,275
"Comedy, Sci-Fi, Romance, Action",9,5,47,43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2544,6.76,73
"Romance, Shoujo",5,5,13,514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2848,7.79,63
"Comedy, Sci-Fi, Fantasy, Shounen, Action",6,4,1,61,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2415,7.66,48
"Mistery, Comedy, Shounen, Action",6,4,1,32793,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,5952,6.64,1
"Comedy, Fantasy, Otro",4,0,1,69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2230,6.75,14
"Comedy, Romance, Shounen",6,4,1,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1810,6.85,19
"Fantasy, Hentai",13,3,1,2052,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4956,6.71,41
"Romance, Fantasy, Gore, Action",9,5,12,16398,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,131,7.31,1922
"Comedy, Sci-Fi, Romance, Shounen, Supernatural",7,5,12,179,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,256,7.19,2974
"Romance, Fantasy, Action, Supernatural",4,3,4,142,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3484,6.78,47
Music,4,4,1,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5577,7.31,6
"Comedy, Romance, Fantasy, Shoujo, Supernatural, Otro",6,4,6,711,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,3260,6.73,36
"Sci-Fi, Shounen, Action, Otro",5,5,13,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,92,7.38,2943
"Romance, Shoujo, Ecchi",8,3,2,770,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3115,6.96,18
"Romance, Otro",8,3,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,969,7.4,96
"Comedy, Otro",9,5,16,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12866,6.33,0
"Sci-Fi, Action",9,4,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4032,7.43,14
"Comedy, Sci-Fi, Romance, Ecchi",6,4,2,291,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4357,7.15,2
"Comedy, Historical, Romance, Fantasy, Shounen, Supernatural",6,0,1,1175,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1357,7.68,129
"Historical, Romance",4,5,12,1026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4903,6.23,26
Comedy,10,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14041,4.64,0
"Comedy, Fantasy, Shounen, Action",9,5,51,29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,8201,4.87,0
"Romance, Shounen, Supernatural",6,5,12,146,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1764,7.22,82
"Romance, Shoujo, Music, Ecchi",13,4,2,8962,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2259,7.23,114
"Romance, Fantasy, Otro",13,4,1,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5756,6.05,2
Otro,13,2,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5726,6.22,9
"Comedy, Fantasy, Shounen, Action",15,0,1,29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,6105,7.05,3
"Comedy, Sci-Fi, Romance, Fantasy, Shounen, Action",9,3,2,63,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,5911,6.4,3
"Mistery, Romance, Gore, Shounen, Thriller, Otro",6,5,74,114770,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,152,8.69,17399
"Fantasy, Music",9,0,1,8196,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3325,7.48,29
"Comedy, Sports, Fantasy, Shounen, Action",9,4,1,4125,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1467,6.95,114
"Comedy, Fantasy, Otro",4,5,12,69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7694,6.13,2
"Sci-Fi, Romance",9,4,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5604,6.47,2
"Sci-Fi, Romance, Music, Action",9,5,25,8234,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,791,7.98,1743
"Romance, Shoujo, Music",4,0,1,8706,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9006,6.55,1
"Comedy, Romance, Fantasy, Otro",10,5,52,71,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5365,7.39,37
"Historical, Fantasy, Supernatural",6,2,15,1156,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8489,6.45,2
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4800,7.1,37
"Comedy, Romance, Fantasy, Supernatural, Ecchi",6,5,13,391,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,269,7.17,1200
Shounen,6,3,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8577,6.78,2
"Romance, Fantasy",5,5,13,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1208,7.24,174
"Comedy, Romance, Fantasy, Ecchi",5,5,12,263,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,550,6.8,1101
"Comedy, Sci-Fi",9,4,2,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7888,5.58,0
Ecchi,13,4,1,256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152,7.47,54
"Comedy, Romance, Action",14,5,13,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,667,7.43,796
"Romance, Shoujo, Action",6,5,12,522,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1417,6.38,77
"Comedy, Romance, Shounen",15,5,12,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3106,7.2,49
"Historical, Fantasy, Action, Supernatural",6,5,13,1164,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1727,6.9,119
"Gore, Hentai",13,3,3,18432,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7204,5.81,5
Gore,9,0,1,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12669,5.67,0
"Sci-Fi, Shounen, Action",10,0,1,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6181,6.48,5
"Comedy, Sci-Fi, Sports, Fantasy, Shounen, Action",9,0,1,4157,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,5748,6.77,1
Comedy,9,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10139,5.65,0
"Gore, Supernatural, Otro",9,5,6,16576,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2107,6.6,137
"Comedy, Romance, Otro",6,5,331,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7295,6.63,4
"Historical, Action",9,4,1,1032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11974,4.9,0
"Comedy, Fantasy, Ecchi",13,3,1,261,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6825,5.2,2
"Sports, Romance, Shounen, Otro",6,5,11,4178,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,563,8.65,7036
Comedy,9,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13438,3.19,0
"Comedy, Sci-Fi, Fantasy, Action, Otro",9,5,52,109,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,4251,6.78,56
"Comedy, Romance, Fantasy",9,0,1,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,859,7.89,278
"Sci-Fi, Action",4,5,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1422,6.18,42
"Comedy, Romance, Supernatural",9,4,4,131,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3971,6.57,1
Comedy,4,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5076,7.15,3
Music,7,5,13,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2987,7.04,151
"Comedy, Romance",15,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2319,7.11,10
Comedy,9,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10529,3.58,2
Hentai,6,3,1,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3329,5.76,82
"Fantasy, Action, Supernatural",4,4,1,140,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1190,6.97,144
"Fantasy, Otro",4,0,1,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6536,6.32,0
"Comedy, Romance",5,2,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,936,6.56,135
"Sports, Shounen",6,5,72,4112,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7743,7.35,6
"Fantasy, Shounen, Action, Supernatural, Otro",9,5,65,220,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2077,7.2,241
"Comedy, Romance",6,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2047,6.5,40
"Comedy, Romance, Fantasy, Supernatural, Ecchi",5,0,1,391,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3171,7.14,10
"Comedy, Romance",6,3,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1859,7.98,32
"Fantasy, Shounen, Action, Supernatural",6,4,1,156,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1050,7.41,80
Sci-Fi,9,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3173,5.9,7
"Romance, Music, Otro",6,5,12,8258,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,390,8.44,4600
"Romance, Fantasy, Shounen",6,5,12,22,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.61,100
"Sci-Fi, Fantasy, Action",9,5,28,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7811,5.97,1
"Comedy, Fantasy, Action, Otro",4,4,4,77,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,728,7.89,451
"Sci-Fi, Action",9,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7150,6.55,2
Fantasy,9,2,26,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11936,6.45,1
"Comedy, Fantasy, Shounen, Action",6,5,23,29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1595,7.73,552
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3688,7.13,66
"Comedy, Romance",6,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2405,6.39,22
"Romance, Fantasy, Gore, Supernatural, Otro",5,3,1,16582,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,5497,5.33,5
"Sci-Fi, Shounen, Action, Otro",6,3,1,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5343,6.52,6
"Comedy, Romance",9,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7302,6.55,2
"Sports, Shounen, Action",6,5,24,4120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2053,7.42,250
Fantasy,9,4,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4768,6.34,3
"Shounen, Action, Supernatural, Thriller",6,5,12,65688,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,470,7.72,1964
Action,6,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7348,6.3,1
"Romance, Fantasy, Gore, Action, Supernatural",6,5,12,16526,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1159,7.09,251
"Comedy, Sports, Romance, Ecchi",5,5,12,4355,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1385,6.98,184
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5878,6.89,25
"Comedy, Shounen, Otro",9,4,1,81,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,11724,5.87,0
"Romance, Fantasy",5,3,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9254,5.92,1
"Sci-Fi, Romance, Fantasy, Action",9,3,12,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1668,8.1,693
"Sci-Fi, Fantasy, Action",9,0,1,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3116,7.25,33
"Sci-Fi, Action",6,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6148,7.29,6
"Historical, Romance, Shounen, Otro",8,0,1,1106,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4758,7.58,28
Romance,9,5,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2553,6.68,75
"Sci-Fi, Romance, Action",9,5,12,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1406,6.4,92
Romance,9,2,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6297,7.26,4
"Comedy, Romance, Shounen",5,4,6,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2378,7.36,28
"Comedy, Sci-Fi, Romance, Shounen",6,4,3,51,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6761,6.66,1
"Romance, Fantasy, Shounen, Supernatural",6,3,2,150,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,7.15,37
"Comedy, Romance, Shounen, Ecchi",6,3,4,275,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2391,7.29,38
Hentai,6,3,1,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6536,6.18,7
"Sci-Fi, Fantasy, Hentai",9,3,3,2084,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4986,6.52,26
"Sci-Fi, Sports",6,5,32,4128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9901,6.6,5
"Comedy, Romance, Fantasy",9,5,13,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3175,6.52,46
"Comedy, Romance, Shounen, Ecchi",6,3,2,275,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4906,5.14,21
"Comedy, Romance, Shoujo",6,3,1,515,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4948,6.48,10
"Gore, Supernatural, Otro",9,4,2,16576,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,8474,6.18,0
"Comedy, Shounen, Action",6,4,1,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2552,7.33,29
Fantasy,9,4,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3259,6.29,14
"Comedy, Romance",15,5,13,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4970,6.7,7
Romance,14,5,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,8.14,4089
"Shounen, Action, Otro",6,5,154,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1268,7.51,936
"Romance, Fantasy",5,5,10,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2349,5.49,24
"Mistery, Comedy, Sci-Fi, Action",6,5,50,32809,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,8181,6.83,1
"Fantasy, Otro",4,5,49,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4217,6.11,26
"Comedy, Romance, Shounen, Supernatural, Ecchi",5,5,12,403,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,521,6.65,544
"Comedy, Romance",6,2,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,722,7.36,485
"Comedy, Romance, Shounen, Ecchi",6,3,3,275,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5724,6.59,5
"Romance, Action",8,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1814,7.36,227
"Comedy, Fantasy, Shounen",5,0,1,21,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3118,7.29,6
"Comedy, Shounen, Ecchi",6,5,24,273,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2158,7.49,235
"Fantasy, Action",9,5,12,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1632,7.12,76
"Sci-Fi, Fantasy, Gore, Shounen, Action, Supernatural",9,3,13,16572,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,4602,7.43,55
"Sci-Fi, Gore, Otro",6,0,1,16480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4458,6.24,14
"Historical, Romance, Fantasy",8,5,23,1030,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3751,8.04,46
"Comedy, Fantasy, Action",9,3,1,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,9131,5.77,1
"Sci-Fi, Romance, Fantasy, Shounen, Action",6,5,193,62,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,4322,7.25,25
"Comedy, Romance, Fantasy",5,5,13,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5415,6.42,7
"Sci-Fi, Fantasy, Otro",9,5,26,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,650,7.09,1189
"Comedy, Sci-Fi",9,4,3,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3081,6.51,13
"Romance, Fantasy, Otro",1,0,1,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6864,7.87,8
"Comedy, Romance, Fantasy",14,5,13,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5613,6.71,5
"Romance, Fantasy, Shoujo, Supernatural",6,4,1,646,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2640,7.7,22
Comedy,4,4,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4454,5.89,1
"Sci-Fi, Sports, Romance, Shounen",9,5,13,4146,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3250,7.19,70
"Romance, Fantasy, Action, Supernatural, Ecchi",5,5,24,398,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,178,7.35,1719
"Comedy, Romance, Shounen, Ecchi",6,5,10,275,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,499,6.53,683
Comedy,6,5,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7567,5.61,1
"Comedy, Sports, Shounen",6,2,10,4113,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,13949,6.5,0
"Sci-Fi, Historical, Fantasy",9,5,52,1060,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8722,6.45,5
"Comedy, Romance, Fantasy",9,5,91,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7291,6.42,5
"Fantasy, Action",9,0,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12959,5.14,0
Ecchi,13,4,5,256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285,7.16,27
"Comedy, Romance",6,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,700,7.72,1177
"Sci-Fi, Fantasy, Action, Otro",9,3,1,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,7964,5.87,3
"Sci-Fi, Fantasy, Shounen, Action",6,5,12,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1335,7.39,153
"Sci-Fi, Romance, Shounen, Action",9,0,1,58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2562,7.76,56
"Comedy, Sports, Romance, Shounen",6,5,12,4115,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2836,6.91,17
"Comedy, Sports, Romance, Shounen",6,5,24,4115,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,707,8.34,1353
"Comedy, Fantasy, Shounen, Action",6,5,97,29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,498,7.91,1698
"Comedy, Sci-Fi, Shounen",6,4,1,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10320,5.85,3
"Comedy, Romance, Fantasy, Shounen, Supernatural",6,3,5,151,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1807,7.38,238
"Comedy, Romance, Supernatural, Ecchi",5,4,6,387,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,842,7.39,279
"Mistery, Sci-Fi, Fantasy, Action",6,3,1,32812,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,2707,6.74,34
"Gore, Shounen, Action, Supernatural, Otro",6,5,13,16600,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,240,7.68,1840
Hentai,6,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5073,7.24,21
"Comedy, Historical",6,5,77,1025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10784,6.55,1
"Mistery, Shounen, Supernatural, Thriller, Otro",6,5,37,98512,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,8.67,88696
"Sci-Fi, Fantasy, Shounen, Action",6,5,12,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,4840,6.62,11
"Fantasy, Action, Otro",5,4,1,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1413,6.63,269
"Sci-Fi, Action",9,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1030,7.72,180
"Fantasy, Shounen",6,3,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10314,5.66,0
