Genres,Decimal,Episodes,Type,Source,Romance,Shoujo,Ecchi,Shounen,Fantasy,Comedy,Music,Sports,Hentai,Historical,Mistery,Thriller,Supernatural,Gore,SciFi,Action,Otro,Members,Score,Favorites
"Historical, Romance, Shounen",1042,1,0,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,49814,8.38,293
"Romance, Fantasy",6,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4500,7.11,7
"Shounen, Action",24,2,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2791,5.36,1
"Comedy, Romance, Fantasy, Shounen, Ecchi",279,12,5,13,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,39453,6.62,51
"Sports, Romance",4098,23,5,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,831,6.69,4
Hentai,2048,1,3,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3062,6.18,11
"Sports, Romance, Shounen",4114,1,0,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6857,7.47,10
"Romance, Hentai",2050,2,3,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3349,6.21,9
Hentai,2048,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3370,6.56,9
"Sci-Fi, Fantasy, Supernatural",164,1,4,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3706,6.27,3
"Comedy, Sci-Fi, Shounen, Action",57,13,5,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,7996,6.73,26
Sports,4096,5,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1780,5.52,0
"Comedy, Sci-Fi, Sports, Shounen",4145,13,5,9,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1953,6.1,5
"Sports, Fantasy",4100,52,5,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10511,6.88,40
Hentai,2048,1,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3373,7.07,20
Comedy,1,10,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5694,6.26,2
"Comedy, Romance, Shounen, Ecchi",275,2,4,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8336,7.04,2
"Romance, Fantasy, Shoujo, Music",8710,1,0,9,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2932,7.41,4
"Comedy, Romance, Music",8195,12,5,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10317,6.83,76
Comedy,1,13,4,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3370,5.75,5
"Comedy, Sports, Romance, Shounen",4115,1,0,6,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,19367,7.99,25
Romance,2,1,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3626,6.56,2
"Comedy, Romance",3,1,0,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11600,7.51,27
"Comedy, Romance, Fantasy",7,12,5,14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4976,6.72,7
"Comedy, Fantasy, Action",13,100,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,14308,6.74,133
"Comedy, Romance, Fantasy, Shounen, Action",31,26,5,9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,40381,7.72,572
"Fantasy, Gore, Shounen, Action, Supernatural",16540,1,0,6,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,15282,7.8,251
"Comedy, Historical, Action, Supernatural, Otro",1225,13,5,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,482078,8.49,17790
"Comedy, Sci-Fi",33,13,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5669,7.32,11
"Comedy, Fantasy, Ecchi",261,1,3,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27349,6.91,11
"Shounen, Action, Supernatural",152,13,5,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,54975,7.1,74
"Comedy, Romance",3,1,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6875,6.54,5
"Romance, Shoujo",514,1,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493,5.45,0
"Comedy, Otro",65,12,5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,66,4.25,0
"Comedy, Romance, Shounen",19,12,5,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,174661,7.61,1784
"Sci-Fi, Action",40,26,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19293,7.19,43
Comedy,1,1,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7996,7.55,7
"Comedy, Sci-Fi, Action",41,1,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,892,6.29,2
"Comedy, Fantasy, Shounen, Action",29,26,5,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,15680,5.91,26
"Romance, Shounen, Ecchi",274,24,5,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,612996,8.55,15394
"Comedy, Fantasy",5,1,4,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5306,6.69,1
"Fantasy, Supernatural",132,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,166887,8.5,1755
Romance,2,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126838,8.18,1109
"Fantasy, Shounen",20,51,5,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55922,7.4,396
"Fantasy, Shounen, Supernatural",148,25,5,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,84496,7.72,680
"Comedy, Sci-Fi, Shounen, Action, Supernatural",185,1,3,14,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,143975,7.83,252
"Sci-Fi, Fantasy, Action",44,13,5,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,217886,7.6,999
"Comedy, Romance, Fantasy",7,7,4,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,37151,7.35,69
Hentai,2048,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2222,6.85,4
"Comedy, Hentai",2049,2,4,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5017,7.04,11
"Comedy, Romance, Supernatural",131,24,5,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8576,6.32,8
"Historical, Romance, Fantasy, Shounen, Supernatural",1174,1,0,6,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,63813,7.75,238
Hentai,2048,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3783,6.44,13
Music,8192,11,5,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9241,4.87,6
"Comedy, Shounen, Action",25,27,5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,26191,7.1,125
Supernatural,128,25,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,459,6.2,0
Hentai,2048,2,2,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2080,6.84,18
"Fantasy, Shounen, Action, Supernatural",156,1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,6038,7.25,8
"Comedy, Romance, Music",8195,1,4,15,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,86062,7.87,162
Comedy,1,2,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8039,5.67,10
"Historical, Romance",1026,51,5,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3055,6.96,13
"Historical, Romance, Action, Supernatural",1162,24,5,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,165433,7.76,1911
"Comedy, Romance, Shoujo, Ecchi",771,24,2,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31530,6.34,54
"Comedy, Fantasy, Shounen, Action",29,1,3,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,12339,7.31,12
Fantasy,4,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,4.88,0
"Comedy, Fantasy, Ecchi",261,0,2,14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,710,6.54,2
Music,8192,1,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,4.04,0
"Sci-Fi, Romance, Action",42,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8402,8.1,23
"Sci-Fi, Action, Thriller, Otro",65640,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,48449,7.15,137
"Fantasy, Shounen, Action",28,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,956,6.69,4
"Comedy, Romance",3,26,2,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43619,7.23,143
"Comedy, Sci-Fi, Fantasy",37,24,5,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,53997,6.9,242
"Comedy, Fantasy, Action",13,3,3,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,15706,7.28,15
"Sci-Fi, Fantasy, Action, Supernatural",172,22,5,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,5437,6.72,14
Romance,2,12,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100548,6.36,281
"Sports, Romance",4098,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18259,7.7,48
"Historical, Romance, Fantasy",1030,1,0,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4568,6.95,9
"Comedy, Romance, Ecchi",259,12,5,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26377,6.65,59
"Sci-Fi, Supernatural, Otro",224,22,5,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,94629,7.54,607
"Historical, Romance, Fantasy, Action, Supernatural",1166,24,5,6,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,125162,7.66,1317
"Fantasy, Music, Action, Otro",8268,5,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1227,5.89,1
"Comedy, Historical",1025,26,5,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14615,7.09,21
Fantasy,4,1,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7370,6.7,6
"Comedy, Romance, Music",8195,13,5,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,35706,6.48,48
"Hentai, Supernatural",2176,3,3,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9022,7.09,97
"Comedy, Music, Shounen",8209,12,5,6,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9330,7.18,64
"Romance, Hentai",2050,2,3,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2830,6.45,10
"Comedy, Romance, Shounen, Action, Supernatural, Ecchi",411,3,3,6,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,21771,6.87,10
"Comedy, Music, Otro",8257,1,1,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,105,5.11,0
Fantasy,4,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1968,5.26,1
"Sci-Fi, Fantasy, Action",44,13,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3248,6.66,8
"Comedy, Sci-Fi, Historical, Shounen, Action",1081,13,5,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,53820,8.59,450
"Comedy, Sci-Fi, Romance, Fantasy, Action",47,13,5,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,8896,6.02,7
"Comedy, Otro",65,2,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6099,6.87,13
"Historical, Romance, Fantasy, Supernatural, Otro",1222,1,0,8,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,350,6.42,0
"Comedy, Sci-Fi, Romance, Fantasy, Action",47,1,0,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,4972,7.23,7
"Romance, Shoujo",514,1,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63689,7.47,156
Comedy,1,1,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5518,6.38,8
"Comedy, Romance, Ecchi",259,1,4,13,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30900,6.51,33
"Sci-Fi, Action",40,12,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,323603,7.57,3415
"Comedy, Fantasy, Shounen, Action",29,51,5,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,225103,6.61,1436
"Sci-Fi, Romance, Fantasy, Action",46,12,5,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,21607,6.91,54
"Comedy, Romance, Shounen",19,48,5,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7863,7.86,114
"Historical, Romance",1026,1,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15566,7.8,42
"Sci-Fi, Romance, Shounen, Action",58,25,5,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,791396,8.95,44230
"Historical, Fantasy, Shounen, Action",1052,1,0,8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,493,6.38,0
"Comedy, Sci-Fi, Fantasy, Shounen, Action",61,1,0,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,33071,7.29,25
"Romance, Shounen, Ecchi",274,12,5,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,248061,8.5,1817
"Comedy, Shounen",17,1,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1219,7.04,1
"Comedy, Sports, Romance, Shounen",4115,1,3,6,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,13038,7.46,15
"Romance, Fantasy, Ecchi",262,12,5,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,234783,7.71,997
"Sci-Fi, Fantasy",36,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,139,5.3,0
"Romance, Shoujo, Action, Thriller",66058,2,3,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,542,5.33,1
"Historical, Supernatural",1152,13,5,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,5.23,5
"Romance, Hentai",2050,2,3,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12096,7.22,205
"Historical, Romance, Action, Supernatural, Otro",1226,1,0,13,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,13070,7.96,54
"Sci-Fi, Fantasy, Shounen",52,1,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4467,6.51,3
"Romance, Music",8194,1,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10656,7.58,11
"Romance, Fantasy, Shounen, Action",30,21,5,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,14068,8.12,561
Shoujo,512,1,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11832,7.2,33
"Comedy, Sci-Fi, Fantasy, Shounen",53,13,5,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,27073,7.32,184
"Comedy, Fantasy, Action, Otro",77,20,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,17346,6.49,22
Comedy,1,25,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28443,7.7,179
Hentai,2048,1,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3336,6.32,3
"Comedy, Sci-Fi, Fantasy, Shounen, Action",61,64,5,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,305320,6.67,1212
"Comedy, Music",8193,1,3,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,78,4.23,0
"Romance, Supernatural",130,26,5,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15436,6.66,45
"Romance, Fantasy, Shoujo, Ecchi",774,1,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7232,6.61,11
"Comedy, Romance, Shoujo",515,12,5,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,333944,7.83,4675
"Sci-Fi, Shounen, Action",56,12,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,78199,7.88,302
"Comedy, Sci-Fi, Action",41,13,5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1192,5.28,0
"Romance, Otro",66,12,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180526,8.05,2699
"Comedy, Fantasy, Supernatural",133,26,5,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,47082,8.12,710
"Comedy, Romance, Ecchi",259,11,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,124332,7.9,863
"Sci-Fi, Romance, Otro",98,1,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5636,6.44,2
"Comedy, Romance",3,1,4,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18728,7.24,5
"Sci-Fi, Romance, Supernatural",162,8,2,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1040,4.95,2
"Comedy, Fantasy, Action, Otro",77,1,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,16933,6.58,32
"Historical, Fantasy, Shounen",1044,2,3,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,13462,7.04,11
Hentai,2048,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4132,6.37,17
"Sci-Fi, Otro",96,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,130079,7.05,368
"Comedy, Otro",65,13,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10249,6.24,9
"Mistery, Sci-Fi, Romance, Fantasy, Shounen",32822,1,0,6,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,56026,7.6,364
"Romance, Fantasy",6,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111584,7.72,419
Otro,64,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,5.71,0
"Comedy, Romance, Shoujo",515,12,5,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,199097,7.67,3499
Comedy,1,11,4,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16720,7.19,31
"Sci-Fi, Sports, Action",4136,1,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,157591,8.33,2411
"Romance, Gore, Supernatural",16514,4,3,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12084,6.37,33
"Sci-Fi, Fantasy, Action",44,26,5,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2953,7.15,18
"Sci-Fi, Action",40,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,248358,8.16,1102
"Romance, Fantasy, Gore, Shounen, Action, Supernatural",16542,1,0,6,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,98959,8.3,717
Romance,2,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427,5.59,1
"Comedy, Romance, Otro",67,34,5,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,153,6.73,0
"Historical, Romance",1026,1,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21182,7.18,59
"Fantasy, Action, Supernatural, Thriller",65676,12,5,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,87997,7.13,442
Romance,2,10,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26398,7.5,171
"Comedy, Romance, Shounen",19,10,5,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14522,6.92,20
"Romance, Shounen, Action",26,13,5,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8168,7.2,23
"Comedy, Fantasy, Supernatural, Ecchi",389,3,4,9,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5425,7.0,4
"Music, Gore",24576,1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,115,5.03,0
"Romance, Shounen",18,6,4,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4670,6.87,6
"Comedy, Romance",3,1,4,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7912,7.12,6
"Comedy, Romance",3,1,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51576,8.12,209
Comedy,1,9,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9179,6.85,5
"Comedy, Romance, Otro",67,0,5,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,162,3.58,0
"Comedy, Shounen",17,1,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,597,7.08,0
"Sci-Fi, Romance, Fantasy",38,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10369,6.22,25
"Sci-Fi, Shounen",48,56,5,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,720,6.56,0
"Comedy, Sci-Fi, Romance, Action, Ecchi",299,6,3,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,8383,7.3,20
"Romance, Fantasy, Action",14,12,5,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3955,5.78,4
"Comedy, Supernatural",129,8,5,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,493,4.71,1
"Comedy, Fantasy, Shounen",21,6,3,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1895,6.76,3
"Historical, Romance",1026,1,4,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,515,5.79,0
"Gore, Shounen, Action, Supernatural, Otro",16600,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,29191,7.69,44
Fantasy,4,1,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,586,5.21,0
"Comedy, Music, Otro",8257,8,4,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1844,6.29,2
"Shounen, Action, Supernatural",152,13,5,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,400975,7.68,5363
"Romance, Shounen",18,1,3,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,4.89,0
"Historical, Romance",1026,26,5,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1075,7.25,2
"Fantasy, Shounen, Action",28,1,2,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1304,5.87,0
"Romance, Shounen, Action",26,12,5,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9155,7.11,54
"Comedy, Romance, Ecchi",259,12,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,290822,7.59,1002
"Sci-Fi, Action",40,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5898,5.09,8
"Comedy, Shounen, Action",25,12,5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,14137,7.19,49
Sci-Fi,32,12,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8421,6.22,9
"Fantasy, Action",12,12,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,140378,6.17,238
"Comedy, Romance",3,1,4,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1455,6.39,0
"Romance, Shoujo, Action, Supernatural, Ecchi",906,12,5,13,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,132172,6.41,275
"Comedy, Sci-Fi, Romance, Action",43,47,5,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,21872,6.76,73
"Romance, Shoujo",514,13,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17484,7.79,63
"Comedy, Sci-Fi, Fantasy, Shounen, Action",61,1,4,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,23978,7.66,48
"Mistery, Comedy, Shounen, Action",32793,1,4,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,3007,6.64,1
"Comedy, Fantasy, Otro",69,1,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,27519,6.75,14
"Comedy, Romance, Shounen",19,1,4,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,38935,6.85,19
"Fantasy, Hentai",2052,1,3,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4789,6.71,41
"Romance, Fantasy, Gore, Action",16398,12,5,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,384726,7.31,1922
"Comedy, Sci-Fi, Romance, Shounen, Supernatural",179,12,5,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,267367,7.19,2974
"Romance, Fantasy, Action, Supernatural",142,4,3,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,11361,6.78,47
Music,8192,1,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3569,7.31,6
"Comedy, Romance, Fantasy, Shoujo, Supernatural, Otro",711,6,4,6,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,13392,6.73,36
"Sci-Fi, Shounen, Action, Otro",120,13,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,464784,7.38,2943
"Romance, Shoujo, Ecchi",770,2,3,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14586,6.96,18
"Romance, Otro",66,1,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87644,7.4,96
"Comedy, Otro",65,16,5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,105,6.33,0
"Sci-Fi, Action",40,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8011,7.43,14
"Comedy, Sci-Fi, Romance, Ecchi",291,2,4,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6601,7.15,2
"Comedy, Historical, Romance, Fantasy, Shounen, Supernatural",1175,1,0,6,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,59849,7.68,129
"Historical, Romance",1026,12,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4912,6.23,26
Comedy,1,5,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,4.64,0
